complaint_id,txn_id,user_id,merchant_id,complaint_text,disputed_amount_clean,transaction_timestamp_clean,reported_timestamp_clean,bank_response_timestamp_clean,resolution_status_clean,severity_clean,reason_code_clean,channel_clean,report_delay_days,txn_fk_valid,user_fk_valid,merchant_fk_valid,txn_amount,merchant_category_final,txn_status,disputed_amount_imputed
CBK0002077,TXN00005419,USR55970,MCH9128,Payment made to unknown merchant as per customer statement.,8383.0,2026-01-22 00:00:00,2026-01-30 00:00:00,2026-02-25 00:00:00,REJECTED,LOW,Suspected Fraud,Call Center,8.0,True,False,True,12280.58,Apparel,SUCCESS,False
CBK0001820,TXN00007866,USR51854,MCH1450,complaint received after multiple failed attempts.,2477.45,2026-02-21 00:00:00,2026-02-22 00:00:00,2026-03-23 19:57:00,REJECTED,LOW,Wrong Amount,Email,1.0,True,False,True,24328.89,Telecom,SUCCESS,False
CBK0001018,TXN00018348,USR13510,MCH1320,Complaint received after multiple failed attempts.,1207.49,2026-01-28 00:00:00,2026-02-13 05:26:28,2026-02-17 00:00:00,RESOLVED,LOW,Unauthorized Transaction,App,16.0,True,False,True,19466.76,Hotel / Lodging,SUCCESS,False
CBK0001949,TXN00000319,USR60096,MCH4998,Customer says amount was debited twice.,2189.0,2026-02-19 00:00:00,2026-02-24 00:00:00,2026-03-21 00:00:00,PENDING_BANK,MEDIUM,Customer Dispute,Email,5.0,True,True,True,3919.36,Telecom,SUCCESS,False
CBK0000860,TXN00007296,USR97580,MCH3701,Suspicious high-value payment disputed by customer.,1425.61,2026-02-04 00:00:00,,,PENDING_BANK,MEDIUM,Service Not Delivered,Chatbot,,True,True,True,24456.85,Grocery,SUCCESS,False
CBK0000879,TXN00018041,USR59366,MCH6145,Customer complaint text unclear due to poor call center notes.,479.19,2026-03-14 00:00:00,2026-03-24 00:00:00,2026-03-25 00:00:00,PENDING_BANK,LOW,Suspected Fraud,IVR,10.0,True,False,False,13682.41,Restaurant,FAILED,False
CBK0001383,TXN00005315,USR50648,MCH2822,User reports money deducted but merchant denies receiving payment.,819.89,2026-03-06 00:00:00,2026-03-12 00:00:00,2026-03-27 05:23:46,OPEN,LOW,Customer Dispute,Chatbot,6.0,True,False,False,12728.89,,SUCCESS,False
CBK0001532,,USR52450,MCH6244,User reports money deducted but merchant denies receiving payment.,3174.58,,2026-03-12 00:00:00,2026-03-30 00:00:00,REJECTED,LOW,Customer Dispute,IVR,,False,False,True,,,,False
CBK0000448,TXN00013063,USR62513,MCH8391,Suspicious high-value payment disputed by customer.,395.16,2026-02-14 00:00:00,,2026-02-17 10:59:00,REJECTED,MEDIUM,Service Not Delivered,Email,,True,False,True,4866.22,Department Store,SUCCESS,False
CBK0002336,TXN00014456,USR56287,MCH4473,Merchant service was not delivered after payment.,4534.17,,2026-01-10 09:07:37,2026-02-05 00:00:00,PENDING_BANK,LOW,Service Not Delivered,Email,,True,False,False,9295.61,Grocery,SUCCESS,False
CBK0001121,TXN00005396,USR14769,MCH8455,Customer says transaction was not authorized.,2926.18,2026-01-23 08:19:00,,,OPEN,MEDIUM,Suspected Fraud,Email,,True,False,True,9307.37,Medical / Pharmacy,SUCCESS,False
CBK0001266,TXN00017098,USR19427,MCH5980,Complaint received after multiple failed attempts.,1358.37,2026-01-30 00:00:00,2026-02-02 14:20:47,2026-02-03 00:00:00,REJECTED,MEDIUM,Duplicate Debit,Chatbot,3.0,True,False,True,5790.89,Transportation,SUCCESS,False
CBK0001732,TXN00007456,USR17657,MCH3806,User claims account was compromised before transaction.,2655.0,2026-03-17 00:00:00,2026-03-17 00:00:00,,CLOSED,CRITICAL,Suspected Fraud,Branch,0.0,True,False,True,24972.63,Hotel / Lodging,SUCCESS,False
CBK0000575,TXN00009966,USR40897,MCH9575,merchant service was not delivered after payment.,606.33,2026-02-23 00:00:00,2026-02-23 00:00:00,,REJECTED,CRITICAL,Service Not Delivered,Email,0.0,True,False,False,14140.75,Medical / Pharmacy,SUCCESS,False
CBK0002268,TXN00008063,USR89588,MCH1457,User says UPI PIN was not entered by them.,2296.42,2026-03-08 00:00:00,2026-03-19 00:00:00,2026-03-28 00:00:00,OPEN,HIGH,Customer Dispute,Branch,11.0,True,False,True,23716.87,Restaurant,SUCCESS,False
CBK0001126,TXN00007982,USR35882,MCH4473,Merchant service was not delivered after payment.,3415.3,2026-03-28 21:42:00,,,CLOSED,HIGH,Unauthorized Transaction,Email,,True,False,False,5283.06,Transportation,SUCCESS,False
CBK0002517,TXN00011567,USR30157,MCH1130,Customer says transaction was not authorized. urgent,7727.83,2026-01-26 00:00:00,2026-01-26 22:31:00,2026-01-30 22:31:46,CLOSED,MEDIUM,Customer Dispute,Call Center,0.0,True,False,True,108.19,Medical / Pharmacy,SUCCESS,False
CBK0001815,TXN00017040,USR53591,MCH4590,Payment made to unknown merchant as per customer statement.,2935.06,2026-03-11 16:43:08,,2026-04-05 00:00:00,IN_PROGRESS,MEDIUM,Service Not Delivered,IVR,,True,True,False,14698.0,Medical / Pharmacy,FAILED,False
CBK0000752,TXN00012584,USR47668,MCH3678,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,397.91,2026-01-17 00:00:00,2026-02-16 00:00:00,,CLOSED,LOW,Customer Dispute,App,30.0,True,True,True,20562.33,Transportation,SUCCESS,False
CBK0000688,TXN00018235,USR63160,MCH6399,User says UPI PIN was not entered by them.,5681.16,2026-02-17 08:49:47,2026-02-19 00:00:00,2026-03-18 00:00:00,REJECTED,HIGH,Customer Dispute,App,1.0,True,False,False,2626.58,Medical / Pharmacy,SUCCESS,False
CBK0001827,TXN00003656,USR60742,MCH3472,complaint received after multiple failed attempts.,1011.36,2026-03-26 00:00:00,2026-04-11 00:00:00,,REJECTED,LOW,Customer Dispute,Branch,16.0,True,False,False,5119.0,Restaurant,SUCCESS,False
CBK0001798,TXN00017706,USR24802,MCH9650,User says UPI PIN was not entered by them.,1159.44,2026-01-22 20:39:26,2026-01-24 00:00:00,2026-02-18 20:39:00,CLOSED,LOW,Account Takeover,Branch,1.0,True,False,False,24309.41,Hotel / Lodging,SUCCESS,False
CBK0001588,TXN00006200,USR71373,MCH4370,Customer says transaction was not authorized.,5233.09,2026-01-25 00:00:00,2026-01-28 00:00:00,,IN_PROGRESS,HIGH,Service Not Delivered,Email,3.0,True,False,True,1822.33,Telecom,SUCCESS,False
CBK0001960,TXN00008459,USR48339,MCH3765,Customer complaint text unclear due to poor call center notes.,3145.24,2026-01-07 05:57:00,2026-01-12 00:00:00,2026-02-09 00:00:00,IN_PROGRESS,MEDIUM,Account Takeover,Call Center,4.0,True,False,True,23920.8,,SUCCESS,False
CBK0000227,TXN00013273,USR34180,MCH1485,User claims account was compromised before transaction.,465.76,2026-02-07 00:00:00,2026-02-09 08:37:14,,PENDING_BANK,HIGH,Account Takeover,Email,2.0,True,False,False,4319.57,Transportation,SUCCESS,False
CBK0001487,TXN00015922,USR41135,MCH5982,Complaint received after multiple failed attempts.,759.33,2026-02-23 00:00:00,2026-02-25 00:00:00,2026-03-16 00:00:00,IN_PROGRESS,HIGH,Customer Dispute,IVR,2.0,True,True,False,23204.02,Medical / Pharmacy,SUCCESS,False
CBK0002403,TXN00000926,USR32749,MCH6945,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,486.0,2026-03-17 00:00:00,2026-03-19 13:26:00,2026-04-17 13:26:01,IN_PROGRESS,MEDIUM,Service Not Delivered,Chatbot,2.0,True,False,True,571.51,Hotel / Lodging,FAILED,False
CBK0001606,TXN00006400,USR91446,MCH8696,Suspicious high-value payment disputed by customer. call dropped,3582.55,2026-01-29 00:00:00,2026-02-01 00:00:00,2026-02-13 00:00:00,IN_PROGRESS,HIGH,Unauthorized Transaction,Email,3.0,True,True,False,21425.18,Book Store,SUCCESS,False
CBK0002158,TXN00015104,USR76750,MCH6228,User claims account was compromised before transaction.,2517.56,2026-01-19 00:00:00,2026-01-25 00:00:00,2026-01-30 00:00:00,REJECTED,LOW,Customer Dispute,Branch,6.0,True,False,True,14017.11,Grocery,SUCCESS,False
CBK0000247,TXN00019340,USR75302,MCH7286,Customer says transaction was not authorized.,1486.0,2026-01-04 20:29:59,2026-01-04 00:00:00,2026-01-18 00:00:00,RESOLVED,HIGH,Service Not Delivered,Call Center,,True,True,False,12112.0,Transportation,SUCCESS,False
CBK0002588,TXN00008732,USR22039,MCH2374,User says UPI PIN was not entered by them.,3491.72,2026-03-22 00:00:00,2026-04-01 00:00:00,,CLOSED,HIGH,Duplicate Debit,Chatbot,10.0,True,False,False,18585.89,Medical / Pharmacy,SUCCESS,False
CBK0001636,TXN00012003,USR66224,MCH3992,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,1641.33,2026-02-20 00:00:00,2026-02-27 00:00:00,,IN_PROGRESS,MEDIUM,Wrong Amount,App,7.0,True,False,False,6065.82,Grocery,SUCCESS,False
CBK0001542,TXN00007849,USR68559,MCH4064,Complaint received after multiple failed attempts.,1413.0,2026-01-21 03:43:00,2026-01-23 03:43:00,2026-02-15 03:43:00,PENDING_BANK,MEDIUM,Service Not Delivered,Branch,2.0,True,True,True,2970.36,Hotel / Lodging,SUCCESS,False
CBK0000088,TXN00002716,USR62830,MCH4381,merchant service was not delivered after payment.,8825.16,2026-01-22 00:00:00,2026-01-25 00:00:00,2026-02-15 00:00:00,REJECTED,MEDIUM,Wrong Amount,Call Center,3.0,True,True,False,7502.02,Transportation,SUCCESS,False
CBK0002664,TXN00008946,USR84093,MCH1298,Suspicious high-value payment disputed by customer. details missing,815.57,2026-01-06 13:57:53,2026-01-09 07:57:53,2026-02-08 07:57:00,REJECTED,MEDIUM,Unauthorized Transaction,IVR,2.0,True,True,True,21600.0,Medical / Pharmacy,SUCCESS,False
CBK0001415,TXN00018932,USR90778,MCH1764,complaint received after multiple failed attempts.,1825.0,2026-03-29 04:23:47,2026-03-31 10:23:00,2026-04-15 10:23:47,OPEN,HIGH,Service Not Delivered,IVR,2.0,True,False,True,23046.64,Medical / Pharmacy,FAILED,False
CBK0000390,TXN00006356,USR12919,MCH6810,User says UPI PIN was not entered by them.,344.33,2026-03-23 00:00:00,2026-05-07 00:00:00,2026-06-03 00:00:00,RESOLVED,LOW,Customer Dispute,Call Center,45.0,True,False,False,24210.79,Grocery,SUCCESS,False
CBK0000693,TXN00018137,USR29306,MCH7744,Customer says txn was not authorized.,7022.75,2026-02-15 00:00:00,2026-02-18 00:00:00,2026-02-18 00:00:00,IN_PROGRESS,MEDIUM,Wrong Amount,IVR,3.0,True,False,True,21858.06,Hotel / Lodging,SUCCESS,False
CBK0002485,TXN00010063,USR21384,MCH6470,complaint received after multiple failed attempts.,1603.64,2026-03-03 00:00:00,2026-03-05 00:00:00,,IN_PROGRESS,MEDIUM,Service Not Delivered,Branch,2.0,True,False,False,14584.0,Transportation,SUCCESS,False
CBK0002258,TXN00014019,USR41320,MCH3992,User claims account was compromised before transaction.,1550.0,2026-03-09 00:00:00,2026-03-11 00:00:00,2026-03-31 00:00:00,RESOLVED,LOW,Account Takeover,Email,2.0,True,True,False,24135.06,Medical / Pharmacy,FAILED,False
CBK0002045,TXN00002711,USR57231,MCH4181,Customer complaint text unclear due to poor call center notes.,3969.0,2026-01-23 00:00:00,2026-01-31 00:00:00,2026-02-12 00:00:00,CLOSED,LOW,Service Not Delivered,Chatbot,8.0,True,True,False,19330.82,Grocery,SUCCESS,False
CBK0000122,TXN00015011,USR79150,MCH7474,User reports money deducted but merchant denies receiving payment.,1339.61,2026-02-25 00:00:00,2026-03-07 00:00:00,2026-03-18 00:00:00,IN_PROGRESS,LOW,Unauthorized Transaction,Email,10.0,True,False,False,1698.2,Transportation,SUCCESS,False
CBK0002239,TXN00004673,USR82373,MCH4473,Customer says amount was debited twice.,1272.25,2026-02-13 09:50:18,2026-02-19 00:00:00,2026-02-26 04:50:18,RESOLVED,LOW,Customer Dispute,Chatbot,5.0,True,True,False,18137.04,Apparel,SUCCESS,False
CBK0001382,,USR57424,MCH4684,Customer complaint text unclear due to poor call center notes.,678.56,2026-01-02 00:00:00,2026-01-03 00:00:00,2026-02-01 00:00:00,PENDING_BANK,LOW,Unauthorized Transaction,IVR,1.0,False,False,False,,,,False
CBK0002315,TXN00012331,USR91192,MCH2718,Customer complaint text unclear due to poor call center notes.,1246.25,,2026-02-14 00:00:00,,PENDING_BANK,MEDIUM,Suspected Fraud,Branch,,True,True,True,15328.3,Medical / Pharmacy,FAILED,False
CBK0001978,TXN00012089,USR83284,MCH4334,User reports money deducted but merchant denies receiving payment.,1931.29,2026-03-31 04:45:00,2026-04-04 00:00:00,2026-04-28 00:00:00,OPEN,LOW,Unauthorized Transaction,IVR,3.0,True,False,True,15307.62,Apparel,SUCCESS,False
CBK0001151,TXN00002195,USR98362,MCH1468,Complaint received after multiple failed attempts.,4960.35,2026-03-30 22:38:33,2026-04-05 01:38:00,,REJECTED,LOW,Unauthorized Transaction,App,5.0,True,False,False,2783.63,Medical / Pharmacy,SUCCESS,False
CBK0000424,TXN00095161,USR40061,MCH1589,Payment made to unknown merchant as per customer statement.,4157.35,2026-03-22 09:02:49,2026-03-24 00:00:00,2026-04-20 00:00:00,OPEN,LOW,Wrong Amount,IVR,1.0,False,True,False,,,,False
CBK0002543,TXN00001628,USR11727,MCH7286,Payment made to unknown merchant as per customer statement.,13400.33,2026-02-09 00:00:00,,2026-02-20 00:00:00,PENDING_BANK,MEDIUM,Wrong Amount,IVR,,True,False,False,13400.33,Book Store,FAILED,True
CBK0000371,TXN00002374,USR58639,MCH5954,Customer complaint text unclear due to poor call center notes.,1428.93,2026-03-31 00:00:00,2026-04-03 04:13:08,,RESOLVED,HIGH,Unauthorized Transaction,App,3.0,True,False,True,10754.0,Transportation,FAILED,False
CBK0001586,TXN00001182,USR80241,MCH7734,User says UPI PIN was not entered by them. pls check asap,261.51,2026-03-30 00:00:00,2026-04-04 00:00:00,,PENDING_BANK,MEDIUM,Service Not Delivered,Branch,5.0,True,True,False,8553.39,Hotel / Lodging,SUCCESS,False
CBK0002553,TXN00012590,USR41260,MCH4089,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,8645.0,2026-03-16 00:00:00,2026-03-31 00:00:00,2026-04-17 00:00:00,CLOSED,CRITICAL,Customer Dispute,IVR,15.0,True,False,True,17923.76,Hotel / Lodging,SUCCESS,False
CBK0002432,TXN00013381,USR11036,MCH9344,User claims account was compromised before transaction.,738.73,2026-03-31 00:00:00,2026-04-02 05:19:00,2026-04-15 00:00:00,PENDING_BANK,MEDIUM,Wrong Amount,IVR,2.0,True,False,False,2104.37,Medical / Pharmacy,SUCCESS,False
CBK0001998,TXN00000406,USR93650,MCH2266,Customer says amount was debited twice.,2066.08,2026-01-31 22:47:03,2026-02-01 00:00:00,2026-02-06 01:47:00,IN_PROGRESS,HIGH,Suspected Fraud,Chatbot,0.0,True,True,True,22389.13,Medical / Pharmacy,SUCCESS,False
CBK0002566,TXN00000405,USR64878,MCH8953,suspicious high-value payment disputed by customer.,3060.38,2026-03-13 09:18:13,2026-03-24 00:00:00,2026-04-08 00:00:00,IN_PROGRESS,LOW,Service Not Delivered,App,10.0,True,True,True,8008.04,Medical / Pharmacy,SUCCESS,False
CBK0001756,TXN00005028,USR40684,MCH7978,User reports money deducted but merchant denies receiving payment.,1800.13,2026-02-22 00:00:00,,2026-03-10 00:00:00,PENDING_BANK,HIGH,Account Takeover,Chatbot,,True,False,True,1330.14,Medical / Pharmacy,FAILED,False
CBK0002645,TXN00004392,USR43033,MCH3019,User claims account was compromised before transaction.,272.46,2026-02-18 00:00:00,2026-02-21 12:13:00,2026-03-09 12:13:05,REJECTED,LOW,Service Not Delivered,Chatbot,3.0,True,False,False,13536.34,Hotel / Lodging,SUCCESS,False
CBK0002230,TXN00009287,USR50434,MCH1683,Merchant service was not delivered after payment.,1407.0,2026-01-10 00:00:00,2026-01-13 00:00:00,2026-02-03 00:00:00,IN_PROGRESS,MEDIUM,Suspected Fraud,Chatbot,3.0,True,True,True,15277.55,Medical / Pharmacy,SUCCESS,False
CBK0000526,TXN00006600,USR65622,MCH3129,Customer complaint text unclear due to poor call center notes.,14543.91,2026-01-28 00:00:00,2026-01-31 21:13:00,2026-02-05 00:00:00,OPEN,MEDIUM,Service Not Delivered,App,3.0,True,False,True,14543.91,Restaurant,SUCCESS,True
CBK0001449,TXN00008116,USR21449,MCH7397,Customer says amount was debited twice.,19544.3,2026-03-27 00:00:00,2026-03-29 15:23:00,2026-03-29 00:00:00,RESOLVED,MEDIUM,Account Takeover,Email,2.0,True,False,False,7018.78,Misc Retail,SUCCESS,False
CBK0002686,TXN00017656,USR69648,MCH9430,Customer complaint text unclear due to poor call center notes.,447.83,,2026-01-03 03:37:00,2026-01-08 00:00:00,RESOLVED,MEDIUM,Unauthorized Transaction,Chatbot,,True,True,True,17737.98,Medical / Pharmacy,PENDING,False
CBK0000533,TXN00001047,USR30500,MCH9291,suspicious high-value payment disputed by customer.,518.0,2026-01-19 06:20:45,2026-01-21 00:00:00,,RESOLVED,LOW,Service Not Delivered,Chatbot,1.0,True,False,True,5831.66,Grocery,SUCCESS,False
CBK0001709,TXN00014343,USR26622,MCH8668,User says UPI PIN was not entered by them.,2893.0,2026-02-04 00:00:00,2026-02-02 00:00:00,2026-02-17 00:00:00,OPEN,MEDIUM,Service Not Delivered,Branch,,True,False,False,3587.69,Hotel / Lodging,SUCCESS,False
CBK0001509,TXN00011866,USR37594,MCH9858,Customer says transaction was not authorized.,628.55,2026-02-16 12:27:00,2026-02-27 00:00:00,,RESOLVED,LOW,Service Not Delivered,Chatbot,10.0,True,False,True,3263.56,Department Store,SUCCESS,False
CBK0000303,TXN00015469,USR54853,MCH2556,Customer complaint text unclear due to poor call center notes.,18523.03,2026-01-11 14:40:00,2026-02-26 00:00:00,,IN_PROGRESS,MEDIUM,Duplicate Debit,Chatbot,45.0,True,False,True,18523.03,Grocery,SUCCESS,True
CBK0001911,TXN00009220,USR30497,MCH8391,User says UPI PIN was not entered by them.,914.0,2026-02-23 14:29:24,2026-02-27 00:00:00,2026-03-14 00:00:00,OPEN,MEDIUM,Service Not Delivered,App,3.0,True,False,True,3196.22,Transportation,SUCCESS,False
CBK0000626,TXN00018979,USR61349,MCH5687,Customer says transaction was not authorized.,2995.87,2026-02-02 04:41:35,,2026-02-28 00:00:00,IN_PROGRESS,MEDIUM,Suspected Fraud,Chatbot,,True,False,True,6940.72,Grocery,FAILED,False
CBK0000415,TXN00009182,USR26627,MCH9291,user claims account was compromised before transaction.,4153.73,2026-03-28 00:00:00,2026-03-29 12:42:00,2026-04-16 12:42:25,REJECTED,MEDIUM,Wrong Amount,IVR,1.0,True,False,True,10203.04,Apparel,FAILED,False
CBK0002793,TXN00005174,USR39885,MCH8673,user reports money deducted but merchant denies receiving payment.,1679.19,2026-02-06 00:00:00,2026-02-12 00:00:00,2026-02-12 00:00:00,RESOLVED,HIGH,Unauthorized Transaction,Chatbot,6.0,True,False,True,870.44,Restaurant,SUCCESS,False
CBK0001629,TXN00012665,USR52097,MCH2757,Complaint received after multiple failed attempts.,3223.69,2026-03-16 00:00:00,2026-03-19 00:00:00,,IN_PROGRESS,CRITICAL,Service Not Delivered,Email,3.0,True,False,True,11151.78,Book Store,SUCCESS,False
CBK0001065,TXN00018250,USR21407,MCH5172,Customer complaint text unclear due to poor call center notes.,4835.58,2026-01-11 00:00:00,2026-01-14 23:22:45,2026-01-19 00:00:00,CLOSED,LOW,Service Not Delivered,IVR,3.0,True,False,False,5298.0,Medical / Pharmacy,SUCCESS,False
CBK0002087,TXN00011160,USR29051,MCH4590,Customer says amount was debited twice.,1773.89,2026-03-17 00:00:00,2026-03-18 00:00:00,2026-04-03 09:26:00,REJECTED,LOW,Service Not Delivered,Branch,1.0,True,False,False,16806.0,Transportation,SUCCESS,False
CBK0001063,TXN00000271,USR23350,MCH6258,Customer says amount was debited twice.,16937.48,2026-03-17 03:29:28,2026-03-18 00:00:00,,PENDING_BANK,MEDIUM,Account Takeover,IVR,0.0,True,False,True,20235.94,Medical / Pharmacy,SUCCESS,False
CBK0002348,TXN00012938,USR62273,MCH3100,User claims account was compromised before transaction.,3749.0,2026-03-09 00:00:00,2026-03-19 00:00:00,2026-03-20 00:00:00,OPEN,LOW,Account Takeover,App,10.0,True,False,False,1424.81,Apparel,SUCCESS,False
CBK0002447,TXN00012629,USR35956,MCH8605,Customer says transaction was not authorized. NA,3056.74,2026-02-13 00:00:00,2026-03-16 00:00:00,2026-04-04 00:00:00,OPEN,MEDIUM,Service Not Delivered,Call Center,31.0,True,True,False,14382.06,Transportation,SUCCESS,False
CBK0001531,TXN00018893,USR98962,MCH8250,User claims account was compromised before transaction. pls check asap,3450.22,2026-02-28 21:20:00,2026-03-01 00:00:00,,PENDING_BANK,MEDIUM,Duplicate Debit,Email,0.0,True,True,False,12455.0,Transportation,SUCCESS,False
CBK0000921,TXN00009757,USR21384,MCH6474,Merchant service was not delivered after payment.,6075.45,2026-02-12 02:48:37,2026-02-17 09:48:37,2026-03-06 00:00:00,REJECTED,LOW,Wrong Amount,Branch,5.0,True,False,True,6075.45,Telecom,PENDING,True
CBK0002660,TXN00015268,USR84844,MCH9709,Suspicious high-value payment disputed by customer.,4086.0,2026-03-23 00:00:00,2026-03-25 00:00:00,2026-04-20 10:49:25,OPEN,MEDIUM,Service Not Delivered,Email,2.0,True,True,False,15418.53,Book Store,SUCCESS,False
CBK0000513,TXN00003962,USR43455,MCH5580,Complaint received after multiple failed attempts. urgent,12077.97,2026-02-16 00:00:00,2026-02-21 00:00:00,2026-03-16 12:04:00,RESOLVED,CRITICAL,Wrong Amount,Chatbot,5.0,True,True,True,9828.45,Transportation,SUCCESS,False
CBK0000969,TXN00014162,USR45011,MCH6383,payment made to unknown merchant as per customer statement.,4363.63,2026-02-18 00:00:00,2026-03-06 00:00:00,2026-03-19 11:52:22,IN_PROGRESS,LOW,Service Not Delivered,Branch,16.0,True,False,True,2323.48,Transportation,FAILED,False
CBK0000468,TXN00004108,USR22727,MCH3160,User says UPI PIN was not entered by them.,5763.03,2026-02-25 00:00:00,2026-03-01 01:25:00,2026-03-18 00:00:00,RESOLVED,HIGH,Suspected Fraud,Chatbot,4.0,True,True,False,1269.92,Book Store,SUCCESS,False
CBK0002014,TXN00016742,USR94725,MCH8212,Complaint received after multiple failed attempts.,1163.64,2026-01-24 00:00:00,,,OPEN,LOW,Suspected Fraud,Email,,True,False,True,22628.05,Hotel / Lodging,FAILED,False
