txn_id,user_id,merchant_id,amount,amount_was_negative,txn_timestamp,utr_clean,utr_missing_or_invalid,mcc_clean,status_clean,has_kyc_match,has_merchant_match,merchant_category_clean,merchant_status_clean,kyc_status_clean,risk_segment_clean,merchant_category_final
TXN00018606,USR79348,MCH3891,15822.0,False,2026-01-20 01:07:09,UTR5691443894,False,,SUCCESS,False,False,,,,,
TXN00008708,USR70734,MCH8795,12585.0,False,2026-03-05 15:12:56,UTR2977773398,False,5411,SUCCESS,False,True,Book Store,INACTIVE,,,Book Store
TXN00001416,USR70574,MCH6009,23415.78,False,2026-03-15 18:54:22,UTR4690357243,False,5812,SUCCESS,False,True,,ACTIVE,,,Restaurant
TXN00015801,USR15942,MCH8224,12354.43,True,2026-01-18 16:30:53,UTR9996906622,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00006868,USR99527,MCH3029,4499.48,False,2026-02-02 05:20:40,UTR2114946772,False,5812,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00014400,USR52163,MCH9650,1310.79,False,2026-03-06 07:49:47,UTR9004810689,False,,SUCCESS,True,False,,,VERIFIED,LOW,
TXN00003793,USR38819,MCH2865,14875.0,False,2026-01-21 13:32:52,UTR6018853447,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00013122,USR32938,MCH8037,1094.48,False,2026-01-31 01:39:27,UTR5192612128,False,,FAILED,False,True,Telecom,ACTIVE,,,Telecom
TXN00019973,USR54512,MCH6087,13754.22,False,2026-03-16 00:00:00,UTR6350813794,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00005733,USR57996,MCH4311,16398.96,False,2026-02-01 01:04:13,UTR9717957041,False,7011,SUCCESS,True,False,,,VERIFIED,LOW,Hotel / Lodging
TXN00000857,USR36546,MCH1993,923.0,False,2026-01-28 17:47:41,UTR5550054258,False,5411,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00009229,USR51915,MCH1115,9604.88,False,2026-03-14 18:04:35,UTR7417389627,False,7011,SUCCESS,True,True,Transportation,ACTIVE,VERIFIED,MEDIUM,Transportation
TXN00003956,USR88988,MCH4530,21711.55,False,2026-01-08 16:07:41,UTR0982077199,False,5812,SUCCESS,True,True,Restaurant,ACTIVE,PENDING,LOW,Restaurant
TXN00011166,USR65914,MCH8645,13353.57,False,2026-01-17 05:27:17,UTR1399509627,False,,SUCCESS,True,True,Telecom,ACTIVE,PENDING,LOW,Telecom
TXN00013458,USR94809,MCH7835,2813.91,False,2026-01-28 07:05:26,UTR5382624520,False,5912,FAILED,True,True,Hotel / Lodging,SUSPENDED,VERIFIED,MEDIUM,Hotel / Lodging
TXN00003868,USR56303,MCH9976,16898.81,False,2026-03-12 06:00:43,UTR5592000068,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00017467,USR39328,MCH7149,10552.24,False,2026-01-28 12:52:08,UTR5443481052,False,5411,SUCCESS,False,True,Transportation,SUSPENDED,,,Transportation
TXN00008285,USR57543,MCH3324,14699.01,False,2026-03-02 16:39:50,UTR2417094641,False,5411,SUCCESS,False,True,Apparel,SUSPENDED,,,Apparel
TXN00008746,USR67216,MCH3964,12623.44,False,2026-03-09 08:39:36,UTR7986507905,False,5812,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00011933,USR64876,MCH4498,1946.37,False,2026-01-01 00:00:00,UTR3972655143,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00014949,USR78291,MCH7524,11307.82,False,2026-03-26 12:30:31,UTR5920392910,False,,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00019507,USR28132,MCH9557,20109.29,False,2026-01-11 17:03:14,UTR9242521630,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00000798,USR48316,MCH4566,14132.68,False,2026-01-11 08:21:59,UTR8456037386,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00013748,USR38173,MCH9279,16963.88,False,2026-01-19 23:19:53,UTR3788028760,False,5812,SUCCESS,True,True,Grocery,ACTIVE,PENDING,LOW,Grocery
TXN00000530,USR70377,MCH5425,21619.0,False,2026-03-30 04:09:50,,True,5411,SUCCESS,False,True,Telecom,SUSPENDED,,,Telecom
TXN00003403,USR41637,MCH9494,24972.33,False,2026-02-22 17:58:54,UTR9211291234,False,5812,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00012335,USR99474,MCH5091,8571.54,False,2026-01-13 13:20:16,UTR0086394213,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00014868,USR16484,MCH9796,10373.11,False,2026-01-20 12:13:34,UTR8902014532,False,,SUCCESS,True,False,,,REJECTED,MEDIUM,
TXN00003031,USR47963,MCH9107,4982.81,False,2026-03-15 00:00:00,UTR8718492946,False,5411,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,MEDIUM,Apparel
TXN00013835,USR27680,MCH6609,9897.21,False,2026-01-24 21:08:17,UTR2740449550,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00009208,USR29988,MCH6674,17176.94,True,2026-01-29 23:25:09,UTR2481576524,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00001523,USR59082,MCH2986,8797.05,False,2026-02-07 00:19:58,UTR7365032242,False,5812,SUCCESS,False,True,Transportation,SUSPENDED,,,Transportation
TXN00002663,USR81040,MCH7159,5401.36,False,2026-02-26 11:55:58,UTR2434491753,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00000531,USR87059,MCH2398,20324.4,False,2026-03-24 03:33:52,UTR3664572467,False,5912,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00003077,USR47405,MCH7343,23668.88,False,2026-02-26 15:17:25,UTR8248929926,False,4131,SUCCESS,True,True,Medical / Pharmacy,ACTIVE,VERIFIED,LOW,Medical / Pharmacy
TXN00016976,USR93330,MCH3309,16233.24,False,2026-03-01 20:34:40,UTR4037587276,False,5411,PENDING,False,False,,,,,Grocery
TXN00016462,USR68337,MCH9483,20947.26,False,2026-02-07 08:14:47,UTR0986025378,False,5411,SUCCESS,True,True,Apparel,ACTIVE,PENDING,UNKNOWN,Apparel
TXN00014952,USR27405,MCH2020,3757.93,False,2026-03-12 09:53:07,UTR7111551955,False,,SUCCESS,True,True,Apparel,SUSPENDED,PENDING,HIGH,Apparel
TXN00005031,USR63626,MCH8980,7576.35,False,2026-03-05 15:53:57,UTR1128602439,False,7011,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,HIGH,Misc Retail
TXN00014087,USR64203,MCH4836,18696.65,False,2026-01-09 08:06:18,UTR4913175578,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00001325,USR90944,MCH5397,24397.0,False,2026-01-27 10:22:46,UTR3907626365,False,5912,SUCCESS,True,False,,,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00000907,USR51793,MCH2723,20437.91,False,2026-03-13 07:49:17,UTR6734061273,False,5411,SUCCESS,False,True,,ACTIVE,,,Grocery
TXN00009560,USR98095,MCH9123,14674.64,False,2026-02-27 21:03:48,UTR5004405426,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00004051,USR93683,MCH5146,23361.0,False,2026-01-08 14:44:59,UTR4650796095,False,5812,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00011991,USR60047,MCH8389,2520.01,False,2026-02-14 00:10:35,UTR6606324895,False,,SUCCESS,False,True,,INACTIVE,,,
TXN00003495,USR18542,MCH9853,16479.54,False,2026-01-15 20:56:53,UTR0500956878,False,,PENDING,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00006619,USR38189,MCH4170,12547.46,False,2026-02-23 17:06:38,UTR5013298779,False,7011,SUCCESS,True,True,Misc Retail,ACTIVE,VERIFIED,LOW,Misc Retail
TXN00015809,USR49477,MCH4197,22148.21,False,2026-02-12 15:46:31,UTR2447869177,False,5411,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00011540,USR70475,MCH2093,17706.6,False,2026-01-16 22:29:01,UTR5337788089,False,5411,SUCCESS,False,True,,ACTIVE,,,Grocery
TXN00001642,USR76561,MCH8265,21052.41,False,2026-01-28 22:13:49,,True,5411,SUCCESS,True,False,,,REJECTED,LOW,Grocery
TXN00015355,USR64233,MCH2637,9539.58,False,2026-02-17 00:14:52,UTR9158286666,False,,FAILED,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00000132,USR43994,MCH5882,5560.47,False,2026-01-31 15:03:31,UTR6137977201,False,5812,SUCCESS,True,True,,INACTIVE,VERIFIED,LOW,Restaurant
TXN00006320,USR23398,MCH4711,742.19,False,2026-03-06 22:56:02,UTR4340638922,False,5812,SUCCESS,True,False,,,VERIFIED,LOW,Restaurant
TXN00008066,USR90493,MCH4816,381.25,False,2026-03-20 03:06:18,UTR1936909825,False,5812,SUCCESS,True,False,,,VERIFIED,LOW,Restaurant
TXN00014075,USR74668,MCH7301,3660.81,False,2026-01-23 16:36:52,UTR6352871603,False,7011,FAILED,False,False,,,,,Hotel / Lodging
TXN00015127,USR89478,MCH1683,16012.28,False,2026-02-22 00:02:43,UTR0715628547,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00013146,USR72549,MCH3572,18171.25,False,2026-03-12 16:02:47,UTR8533537642,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00003904,USR30722,MCH2232,6286.72,False,2026-03-10 15:49:28,UTR3287642861,False,4131,SUCCESS,False,True,Department Store,ACTIVE,,,Department Store
TXN00018925,USR26208,MCH6036,6270.0,False,2026-01-31 19:26:34,UTR1918249122,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00006959,USR30787,MCH8975,17568.71,False,2026-03-11 14:25:27,UTR2542128457,False,7011,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00019885,USR28528,MCH5078,15098.98,False,2026-03-24 20:33:59,UTR5452684545,False,5912,SUCCESS,True,False,,,VERIFIED,LOW,Medical / Pharmacy
TXN00002539,USR13072,MCH5845,18838.16,False,2026-02-12 11:23:05,UTR5928104360,False,,FAILED,True,True,Department Store,ACTIVE,VERIFIED,LOW,Department Store
TXN00019835,USR48760,MCH8851,7974.41,False,2026-01-07 11:35:24,UTR3921313841,False,7011,SUCCESS,False,True,Restaurant,SUSPENDED,,,Restaurant
TXN00001073,USR42747,MCH6341,1061.91,False,2026-02-12 06:57:43,UTR1861693921,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00014693,USR64285,MCH1254,20181.42,False,2026-02-24 13:53:09,UTR9463441956,False,,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00004735,USR96232,MCH8250,10769.09,False,2026-03-09 21:48:59,UTR8453966842,False,5912,SUCCESS,True,False,,,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00018314,USR23101,MCH4314,5344.1,False,2026-01-07 02:15:17,UTR1634009353,False,,SUCCESS,False,True,Apparel,INACTIVE,,,Apparel
TXN00004606,USR29111,MCH6085,22425.91,False,2026-01-10 05:53:26,UTR1252403861,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00016468,USR63631,MCH8086,4240.46,False,2026-02-26 02:32:58,UTR0303675906,False,5912,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00011198,USR76801,MCH8845,8184.02,False,2026-01-16 19:53:07,UTR6365752601,False,5812,FAILED,False,True,,ACTIVE,,,Restaurant
TXN00000741,USR26260,MCH2132,11572.37,False,2026-02-12 22:18:25,UTR0579751602,False,7011,FAILED,False,False,,,,,Hotel / Lodging
TXN00007621,USR50729,MCH1149,21527.22,False,2026-03-17 16:46:10,UTR7334505742,False,5411,SUCCESS,True,False,,,VERIFIED,MEDIUM,Grocery
TXN00016121,USR67936,MCH6815,20754.62,False,2026-03-10 17:11:11,UTR8073695445,False,5912,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00001724,USR37443,MCH5752,2535.13,False,2026-01-09 18:01:33,UTR3042928345,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00017221,USR89331,MCH4765,777.87,False,2026-02-27 14:27:42,UTR2158605456,False,4131,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00009558,USR14047,MCH4512,12623.81,False,2026-01-18 09:03:38,UTR3937177231,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00008183,USR44900,MCH5247,1734.06,False,2026-02-06 01:25:04,UTR9793354972,False,4131,FAILED,False,True,Telecom,SUSPENDED,,,Telecom
TXN00009034,USR75471,MCH7485,20833.52,False,2026-01-05 02:50:10,UTR0424909906,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00014018,USR31412,MCH2709,492.42,False,2026-01-10 13:18:35,UTR4746724547,False,4131,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00004874,USR97275,MCH2554,5944.71,False,2026-02-23 01:06:08,UTR6830139281,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00007864,USR44326,MCH1799,15685.19,False,2026-01-15 12:28:20,UTR3404029102,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00009260,USR13511,MCH1993,3251.36,False,2026-01-21 07:07:26,UTR3318919990,False,7011,SUCCESS,True,True,Telecom,ACTIVE,VERIFIED,HIGH,Telecom
TXN00013890,USR32631,MCH3066,17074.1,False,2026-03-16 02:06:38,UTR1073728490,False,,SUCCESS,False,False,,,,,
TXN00011597,USR62076,MCH9201,12879.35,False,2026-02-09 23:51:55,UTR6192699538,False,4131,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00006434,USR64536,MCH2268,12885.0,False,2026-01-31 12:13:38,UTR8486571709,False,7011,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00018899,USR45095,MCH8750,2852.91,False,2026-01-26 01:11:59,UTR1860286268,False,5411,SUCCESS,True,True,Hotel / Lodging,ACTIVE,PENDING,LOW,Hotel / Lodging
TXN00014925,USR46409,MCH9839,12792.59,False,2026-02-02 17:20:12,UTR7578181694,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00003304,USR58932,MCH3308,8035.84,False,2026-01-28 22:13:38,UTR7338853254,False,,PENDING,False,True,Apparel,INACTIVE,,,Apparel
TXN00003650,USR54880,MCH9266,24988.95,False,2026-02-10 16:54:05,UTR3035221760,False,4131,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00010650,USR73237,MCH3005,16988.04,False,2026-03-15 02:48:01,UTR7789384026,False,4131,SUCCESS,False,True,Apparel,INACTIVE,,,Apparel
TXN00007685,USR23586,MCH8911,2350.5,False,2026-03-08 04:13:50,UTR3587893816,False,5812,SUCCESS,False,True,Book Store,ACTIVE,,,Book Store
TXN00005327,USR91922,MCH4707,2073.48,False,2026-02-22 20:49:06,UTR2082515321,False,,SUCCESS,False,False,,,,,
TXN00010504,USR98546,MCH1092,7957.06,False,2026-01-05 04:56:13,UTR7072038080,False,5411,PENDING,False,False,,,,,Grocery
TXN00010794,USR20726,MCH8708,3276.15,False,2026-03-27 19:49:13,,True,4131,SUCCESS,False,True,Misc Retail,SUSPENDED,,,Misc Retail
TXN00010924,USR56219,MCH8648,644.03,False,2026-02-01 02:09:42,UTR6296902470,False,5411,SUCCESS,True,True,Medical / Pharmacy,ACTIVE,VERIFIED,MEDIUM,Medical / Pharmacy
TXN00018115,USR70749,MCH8581,6204.95,False,2026-01-09 14:03:16,UTR4103112668,False,5812,FAILED,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00019006,USR93368,MCH8903,11125.63,False,2026-03-22 15:44:01,UTR0074106871,False,5812,SUCCESS,True,True,Grocery,ACTIVE,VERIFIED,LOW,Grocery
TXN00011695,USR84958,MCH2260,6535.57,False,2026-03-19 06:00:10,UTR3459814247,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00006906,USR28596,MCH5935,1318.16,False,2026-01-03 09:34:06,UTR4825652338,False,,SUCCESS,False,False,,,,,
TXN00015400,USR37425,MCH2956,17114.38,False,2026-03-25 16:36:48,UTR0529581173,False,5912,FAILED,False,True,Telecom,INACTIVE,,,Telecom
TXN00004457,USR76188,MCH9070,17304.34,False,2026-03-09 07:49:27,UTR3730271365,False,7011,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00009618,USR42016,MCH2046,23469.36,False,2026-03-27 16:09:00,UTR0424101396,False,5812,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00009599,USR62548,MCH6055,6055.23,False,2026-02-15 04:27:09,UTR6963738630,False,5411,SUCCESS,True,False,,,VERIFIED,HIGH,Grocery
TXN00007001,USR24491,MCH7297,980.0,False,2026-01-11 00:00:00,UTR2758589345,False,5411,FAILED,False,True,Department Store,ACTIVE,,,Department Store
TXN00014107,USR56094,MCH1550,14073.62,False,2026-03-13 15:12:37,UTR9459408841,False,7011,FAILED,False,False,,,,,Hotel / Lodging
TXN00005819,USR22254,MCH3086,23219.8,False,2026-03-23 19:58:29,UTR4180457033,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00007424,USR68349,MCH5879,10400.21,False,2026-02-18 20:50:31,UTR5637613279,False,5411,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00016227,USR23596,MCH1190,3603.19,False,2026-01-10 02:18:57,UTR0181686223,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00011908,USR39805,MCH6642,11952.15,False,2026-03-06 07:05:32,UTR6143287418,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00001709,USR69850,MCH3635,15493.5,False,2026-01-14 06:43:07,UTR4790657500,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00010389,USR31212,MCH7781,21709.42,False,2026-03-15 13:13:10,UTR9755717628,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00007106,USR12487,MCH9253,1684.11,False,2026-03-02 03:34:35,UTR5571313548,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00012714,USR46655,MCH1544,13765.26,False,2026-03-07 17:21:22,UTR9684280243,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00014890,USR91727,MCH3150,23014.0,False,2026-02-06 16:10:16,UTR0892785204,False,5912,SUCCESS,True,False,,,VERIFIED,HIGH,Medical / Pharmacy
TXN00017784,USR36581,MCH7615,450.24,False,2026-01-24 04:22:03,UTR5637954306,False,5411,SUCCESS,False,True,Restaurant,INACTIVE,,,Restaurant
TXN00019903,USR93979,MCH2808,3270.25,False,2026-03-19 23:57:00,UTR8559816280,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00000129,USR36112,MCH6617,183.73,False,2026-03-21 18:56:19,UTR9451866254,False,7011,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,MEDIUM,Apparel
TXN00003958,USR18831,MCH7655,10496.49,False,2026-02-09 10:06:44,UTR4376766783,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00011250,USR13692,MCH2616,21306.83,False,2026-01-22 14:07:52,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00008272,USR58732,MCH4024,2708.0,False,2026-02-27 00:00:00,UTR4907668592,False,7011,SUCCESS,False,True,Misc Retail,ACTIVE,,,Misc Retail
TXN00016287,USR52457,MCH7074,24819.75,False,2026-03-02 21:54:41,UTR5953580178,False,5411,SUCCESS,False,True,Transportation,ACTIVE,,,Transportation
TXN00000045,USR81314,MCH2213,6476.91,False,2026-02-03 00:50:28,,True,5812,SUCCESS,True,True,Hotel / Lodging,ACTIVE,VERIFIED,LOW,Hotel / Lodging
TXN00011382,USR39156,MCH5231,18889.81,False,2026-01-12 00:00:00,UTR9117439745,False,5411,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00000242,USR84447,MCH4965,23848.68,False,2026-03-27 07:34:13,UTR9623186999,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00005839,USR51116,MCH2083,15112.0,False,2026-01-09 16:03:12,UTR7655005022,False,4131,SUCCESS,False,True,Medical / Pharmacy,SUSPENDED,,,Medical / Pharmacy
TXN00019401,USR55979,MCH8443,18104.67,False,2026-03-03 06:23:52,UTR3304339396,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00012043,USR62453,MCH1894,21112.0,False,2026-02-10 05:50:48,UTR0669749224,False,5411,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00001026,USR68944,MCH5158,11861.0,False,2026-03-17 00:00:39,UTR3966755107,False,,SUCCESS,False,False,,,,,
TXN00003061,USR44818,MCH7570,7439.3,False,2026-03-16 02:12:06,UTR5422186015,False,5411,SUCCESS,True,False,,,VERIFIED,LOW,Grocery
TXN00009385,USR58705,MCH5390,13376.47,False,2026-02-22 00:42:13,UTR8501409466,False,4131,SUCCESS,True,True,Transportation,ACTIVE,VERIFIED,LOW,Transportation
TXN00014118,USR55129,MCH1157,1592.35,False,2026-03-08 13:56:35,UTR0705202924,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00004502,USR10561,MCH4449,12847.56,False,2026-03-10 22:45:05,UTR5301719751,False,,FAILED,True,False,,,REJECTED,LOW,
TXN00006535,USR47737,MCH2847,1894.55,False,2026-02-03 02:14:52,UTR3667401486,False,5812,SUCCESS,True,False,,,PENDING,LOW,Restaurant
TXN00007700,USR80366,MCH3635,6938.69,False,2026-03-10 01:51:31,UTR1275333730,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00004369,USR17700,MCH5988,4092.54,False,2026-01-16 22:58:22,UTR2118402251,False,5411,SUCCESS,True,False,,,VERIFIED,UNKNOWN,Grocery
TXN00000666,USR84620,MCH7376,3830.0,False,2026-03-18 08:30:37,UTR0380901466,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00007529,USR61881,MCH5550,16015.68,False,2026-02-26 02:01:29,UTR2668027225,False,5411,SUCCESS,False,False,,,,,Grocery
TXN00010372,USR61908,MCH1065,22612.8,False,2026-03-08 10:02:29,UTR1618074824,False,,SUCCESS,False,False,,,,,
TXN00011660,USR66343,MCH6666,7477.09,False,2026-02-18 05:58:53,UTR0956974536,False,5411,SUCCESS,False,True,Apparel,ACTIVE,,,Apparel
TXN00001176,USR69151,MCH2440,13504.23,False,2026-01-28 11:26:05,UTR2663026745,False,5411,SUCCESS,False,True,Hotel / Lodging,ACTIVE,,,Hotel / Lodging
TXN00012193,USR16487,MCH5328,23532.06,False,2026-03-10 23:00:55,UTR0103525228,False,5812,SUCCESS,False,True,Restaurant,ACTIVE,,,Restaurant
TXN00010513,USR32389,MCH9478,8181.17,False,2026-01-03 19:43:36,UTR9641358999,False,5812,SUCCESS,True,True,,SUSPENDED,REJECTED,LOW,Restaurant
TXN00017396,USR96000,MCH9309,24545.38,False,2026-02-13 07:37:22,UTR5243079830,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00015897,USR19899,MCH9158,17009.84,False,2026-03-16 10:36:17,UTR0033665918,False,7011,SUCCESS,False,True,Restaurant,INACTIVE,,,Restaurant
TXN00000815,USR72517,MCH8900,21748.71,False,2026-03-19 19:26:09,UTR1200746516,False,,SUCCESS,False,True,Restaurant,INACTIVE,,,Restaurant
TXN00012986,USR86269,MCH2467,22704.22,False,2026-03-02 00:00:00,UTR7189439464,False,5912,SUCCESS,False,False,,,,,Medical / Pharmacy
TXN00015402,USR20007,MCH6541,3830.69,False,2026-03-09 11:58:13,UTR2568213106,False,5411,SUCCESS,False,True,Medical / Pharmacy,ACTIVE,,,Medical / Pharmacy
TXN00019648,USR27454,MCH8646,20840.03,False,2026-01-02 16:06:29,UTR5281992903,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00016711,USR42837,MCH5807,18537.46,False,2026-03-08 06:02:47,UTR4013640791,False,7011,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,UNKNOWN,Department Store
TXN00010381,USR45409,MCH5394,19716.66,False,2026-01-05 10:13:27,UTR8156480281,False,4131,SUCCESS,True,False,,,VERIFIED,UNKNOWN,Transportation
TXN00011828,USR22598,MCH5434,23399.52,False,2026-03-05 19:55:27,UTR9512069766,False,,SUCCESS,False,False,,,,,
TXN00009962,USR27276,MCH3216,14271.53,False,2026-03-30 08:45:36,UTR3807429448,False,5411,SUCCESS,False,True,Grocery,ACTIVE,,,Grocery
TXN00016242,USR15066,MCH2056,15112.99,False,2026-01-03 01:02:37,UTR9779828144,False,5411,SUCCESS,True,True,Apparel,ACTIVE,VERIFIED,MEDIUM,Apparel
TXN00001192,USR10832,MCH1114,14558.44,False,2026-02-23 17:25:11,,True,5411,SUCCESS,False,False,,,,,Grocery
TXN00012029,USR23311,MCH5040,11202.8,False,2026-02-16 10:40:20,UTR5955903874,False,,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00014316,USR19656,MCH2337,17984.52,False,2026-02-13 18:45:25,,True,,SUCCESS,False,False,,,,,
TXN00003785,USR82432,MCH4877,20026.51,False,2026-02-16 13:04:10,UTR6044890981,False,7011,SUCCESS,False,False,,,,,Hotel / Lodging
TXN00000291,USR51727,MCH8438,772.2,False,2026-02-02 19:47:47,UTR7798128877,False,4131,SUCCESS,False,False,,,,,Transportation
TXN00001593,USR78238,MCH9568,3218.57,False,2026-03-26 17:15:25,UTR7921959156,False,5812,SUCCESS,False,False,,,,,Restaurant
TXN00003486,USR23936,MCH8356,14825.08,False,2026-03-04 00:18:18,UTR6500361113,False,,SUCCESS,False,False,,,,,
TXN00015813,USR16930,MCH5924,15211.36,False,2026-03-14 00:00:00,UTR3485984280,False,5411,SUCCESS,False,True,Telecom,ACTIVE,,,Telecom
TXN00003936,USR63669,MCH4574,13666.0,False,2026-03-07 10:36:38,UTR6719317816,False,5912,SUCCESS,True,True,Department Store,ACTIVE,VERIFIED,LOW,Department Store
