merchant_id,merchant_name,state,mcc_clean,merchant_category_clean,business_type_clean,city_clean,onboarding_date_clean,merchant_status_clean,avg_ticket_was_negative,declared_avg_ticket_size_clean,settlement_account_on_file
MCH8225,Bedi-Date,Maharashtra,,,Private Limited,Poona,2024-02-28 00:00:00,ACTIVE,False,2289.3,True
MCH2118,Jani-Subramaniam,Punjab,5942,Book Store,Partnership,Ludhiana,2024-05-30 00:00:00,ACTIVE,False,1546.09,True
MCH6738,"Jain, Kothari and Subramanian",Delhi,4814,Telecom,Individual,Delhi,2025-12-06 23:26:23,INACTIVE,False,1846.61,True
MCH7699,chakraborty llc,Karnataka,7011,Hotel / Lodging,Sole Proprietor,Bangalore,2023-01-29 00:00:00,ACTIVE,False,145.86,False
MCH8299,Garde PLC,Rajasthan,5812,Restaurant,Partnership,Jaipur,2023-01-06 00:00:00,ACTIVE,False,1496.13,False
MCH8401,Pandey PLC,Tamil Nadu,,,Partnership,Chennai,2025-09-09 00:00:00,INACTIVE,False,625.0,True
MCH8730,"Bhasin, Mall and Sarraf",Punjab,5999,Misc Retail,Private Limited,Jalandhar,2025-02-13 00:00:00,ACTIVE,False,937.7,True
MCH1375,"sahota, johal and shanker",Punjab,5411,Grocery,Individual,Jalandhar,2025-03-02 00:00:00,SUSPENDED,False,1836.94,True
MCH2655,"Brahmbhatt, Desai and Sangha",Punjab,4814,Telecom,Sole Proprietor,Amritsar,2026-01-04 00:00:00,ACTIVE,False,3102.0,True
MCH5127,Sankar Group,Delhi,7011,Hotel / Lodging,Partnership,Delhi,2024-09-06 00:00:00,ACTIVE,False,2034.47,True
MCH2676,Desai Ltd,Punjab,4814,Telecom,Private Limited,Ludhiana,2025-10-05 00:00:00,ACTIVE,False,399.5,False
MCH9304,Char Ltd,Karnataka,4814,Telecom,Individual,Bangalore,2024-01-05 00:00:00,ACTIVE,False,531.14,False
MCH8051,"saxena, kamdar and kannan",Delhi,5942,Book Store,Partnership,Delhi,2024-10-17 00:00:00,ACTIVE,False,598.72,False
MCH6016,Batta-Roy,Punjab,5942,Book Store,Private Limited,Jalandhar,2023-07-02 00:00:00,ACTIVE,False,3694.66,False
MCH3674,Wason and Sons,Delhi,5812,Restaurant,Individual,Delhi,2025-07-19 21:11:25,ACTIVE,True,582.77,True
MCH7021,"dewan, banerjee and purohit",Karnataka,7011,Hotel / Lodging,Sole Proprietor,Bangalore,2024-07-01 00:00:00,ACTIVE,False,969.81,True
MCH7490,datta ltd,West Bengal,5912,Medical / Pharmacy,Sole Proprietor,Kolkata,2023-11-12 16:38:03,ACTIVE,False,1590.69,False
MCH7430,Pingle-Lata,Uttar Pradesh,5311,Department Store,Individual,Lucknow,2024-09-07 13:29:37,ACTIVE,False,2426.91,True
MCH4477,Edwin Group,Maharashtra,5912,Medical / Pharmacy,Partnership,Poona,2025-12-19 00:00:00,ACTIVE,False,1145.96,False
MCH1772,"Thakur, Talwar and Chahal",Maharashtra,5912,Medical / Pharmacy,Partnership,Pune,2025-11-19 01:49:18,ACTIVE,False,645.09,True
MCH3070,"Patel, Sandal and Sinha",Telangana,4814,Telecom,Individual,Hyderabad,2025-09-18 00:00:00,ACTIVE,False,1706.27,True
MCH3776,"Kapadia, Sathe and Shenoy",Delhi,5311,Department Store,Partnership,Delhi,,ACTIVE,False,1854.99,True
MCH3523,"Khare, Radhakrishnan and Gala",Rajasthan,5812,Restaurant,Individual,Jaipur,2025-12-04 00:00:00,ACTIVE,True,577.79,False
MCH5712,Goda-Kashyap,Punjab,5942,Book Store,Private Limited,Amritsar,2025-01-12 00:00:00,ACTIVE,False,,True
MCH4233,Padmanabhan and Sons,Punjab,5999,Misc Retail,Sole Proprietor,Ludhiana,2025-02-04 00:00:00,ACTIVE,False,1697.48,True
MCH8197,Virk-Venkataraman,West Bengal,5912,Medical / Pharmacy,Sole Proprietor,Kolkata,2024-01-03 00:00:00,ACTIVE,False,964.03,False
MCH8756,Warrior Inc,Punjab,5699,Apparel,Private Limited,Jalandar,2023-10-04 00:00:00,ACTIVE,False,1476.03,True
MCH1863,Sachar-Gokhale,Telangana,5942,Book Store,Private Limited,Hyderabad,2024-03-24 16:08:37,ACTIVE,False,760.42,True
MCH1836,"Nazareth, Bahl and Manda",Telangana,5411,Grocery,Private Limited,Hyderabad,2023-11-15 00:00:00,ACTIVE,False,,True
MCH9918,"Jha, Kumer and Srivastava",Karnataka,5699,Apparel,Sole Proprietor,Bangalore,2024-01-16 02:34:09,INACTIVE,False,902.09,True
MCH7336,Krishnan and Sons,Punjab,5812,Restaurant,Partnership,Jalandhar,2024-09-03 00:09:50,ACTIVE,False,1122.92,True
MCH9307,"Bajwa, Dhawan and Guha",Punjab,,,Sole Proprietor,Jalandar,2024-03-07 00:00:00,ACTIVE,False,468.19,False
MCH8233,Patel Ltd,Punjab,5411,Grocery,Partnership,Jalandar,2024-12-28 17:57:00,ACTIVE,False,1942.94,False
MCH6671,Chandran-Dada,Punjab,5699,Apparel,Partnership,Amritsar,2023-04-12 00:00:00,ACTIVE,False,2579.5,True
MCH9620,prakash group,Punjab,5411,Grocery,Partnership,Ludhiana,2023-02-02 08:54:57,ACTIVE,False,2975.01,False
MCH2769,sehgal plc,Punjab,4814,Telecom,Private Limited,Amritsar,2023-09-19 00:00:00,ACTIVE,False,131.0,True
MCH3618,"Narang, Atwal and Merchant",Maharashtra,,,Sole Proprietor,Mumbai,2023-07-25 00:00:00,ACTIVE,False,1728.22,True
MCH2165,Venkataraman-Seshadri,Maharashtra,5912,Medical / Pharmacy,Sole Proprietor,Pune,2024-06-26 00:00:00,ACTIVE,False,137.68,False
MCH1832,Mistry-Chaudhary,Telangana,5999,Misc Retail,Individual,Hyderabad,2024-12-11 00:06:45,INACTIVE,False,448.33,False
MCH1640,Trivedi-Agrawal,Punjab,5411,Grocery,Private Limited,Jalandhar,2025-01-25 11:29:34,ACTIVE,False,2316.65,True
MCH7314,Mahajan-B0rde,Uttar Pradesh,5999,Misc Retail,Partnership,Lucknow,2023-01-05 09:53:50,ACTIVE,False,1003.0,True
MCH8612,KURIAN-GODA,Maharashtra,5812,Restaurant,Sole Proprietor,Mumbai,2023-07-18 06:11:37,ACTIVE,False,1133.93,True
MCH4118,Upadhyay LLC,West Bengal,4131,Transportation,Private Limited,Kolkata,2024-03-16 00:00:00,ACTIVE,False,,False
MCH1197,"Gaba, Wadhwa and Sahni",Maharashtra,5411,Grocery,Private Limited,Mumbai,2024-08-01 00:00:00,ACTIVE,False,488.96,True
MCH1718,Wason-Vaidya,Punjab,5311,Department Store,Private Limited,Jalandhar,2025-04-04 17:19:00,ACTIVE,False,705.66,False
MCH9800,Dasgupta-Sathe,Punjab,7011,Hotel / Lodging,Partnership,Ludhiana,2024-06-13 13:22:14,ACTIVE,False,,True
MCH2198,"Arya, Dalal and Keer",Rajasthan,5812,Restaurant,Private Limited,Jaipur,2023-09-08 16:05:16,ACTIVE,False,2776.31,False
MCH3395,"Boase, Dutt and Sami",Rajasthan,5912,Medical / Pharmacy,Partnership,Jaipur,2024-07-22 00:00:00,INACTIVE,False,619.0,False
MCH3547,RAMANATHAN-DADA,Delhi,5812,Restaurant,Private Limited,Delhi,2025-02-03 00:00:00,ACTIVE,False,5262.6,False
MCH7837,Wali Group,West Bengal,,,Individual,Kolkata,2023-06-03 00:00:00,ACTIVE,False,803.03,False
MCH3890,Tata-Bal,Maharashtra,,,Individual,Poona,2026-02-22 00:00:00,ACTIVE,False,668.0,False
MCH7218,Varghese-Arya,Uttar Pradesh,7011,Hotel / Lodging,Private Limited,Lko,2025-12-25 00:00:00,ACTIVE,False,2725.82,True
MCH2943,Kh0s1a LLC,Maharashtra,5812,Restaurant,Private Limited,Mumbai,2024-03-29 00:00:00,ACTIVE,False,2741.64,True
MCH2083,Patla-Basak,West Bengal,5912,Medical / Pharmacy,Individual,Kolkata,2024-10-08 01:26:00,SUSPENDED,False,556.93,False
MCH3361,Sabharwal-Shah,Punjab,,,Partnership,Jalandhar,2024-01-06 00:00:00,INACTIVE,False,887.23,True
MCH1195,Cherian-Rana,Punjab,4131,Transportation,Sole Proprietor,Jalandhar,2025-09-09 00:00:00,ACTIVE,False,364.17,False
MCH6131,"Dhar, Dada and Bakshi",Karnataka,,,Partnership,Bangalore,2024-03-10 19:58:24,ACTIVE,False,1921.0,True
MCH9996,Kala-Nadkarni,Delhi,5699,Apparel,Private Limited,Delhi,2023-01-03 00:00:00,ACTIVE,False,628.11,True
MCH1164,Goda PLC,Punjab,4131,Transportation,Partnership,Ludhiana,2025-10-27 00:00:00,ACTIVE,False,953.0,False
MCH1956,Sodhi PLC,Punjab,5912,Medical / Pharmacy,Individual,Amritsar,2025-09-28 15:41:51,INACTIVE,False,1459.74,True
MCH8136,Bora Inc,Punjab,7011,Hotel / Lodging,Sole Proprietor,Amritsar,2025-10-27 00:00:00,INACTIVE,False,635.0,True
MCH5366,Bali Ltd,Uttar Pradesh,5311,Department Store,Private Limited,Lucknow,2024-02-25 00:00:00,INACTIVE,False,1551.58,True
MCH2870,"Loyal, Buch and Ghose",Delhi,5812,Restaurant,Sole Proprietor,Delhi,2025-05-27 02:11:43,ACTIVE,False,2213.61,False
MCH5443,LOYAL-NARASIMHAN,West Bengal,7011,Hotel / Lodging,Individual,Kolkata,2023-09-12 04:07:04,ACTIVE,False,1593.65,True
MCH1929,"Bahri,DaraandSaran",Rajasthan,5942,Book Store,Private Limited,Jaipur,2025-12-26 09:06:43,ACTIVE,True,2563.73,True
MCH7851,"Warrior, Hora and Dayal",Punjab,4814,Telecom,Individual,Jalandar,2024-02-07 00:00:00,ACTIVE,False,,True
MCH8407,Dey Group,Uttar Pradesh,4131,Transportation,Individual,Lucknow,2024-07-10 00:00:00,ACTIVE,False,2726.27,False
MCH4104,Sawhney-Suri,Telangana,4814,Telecom,Individual,Hyderabad,2023-12-15 00:00:00,INACTIVE,False,295.0,True
MCH5549,Bahri Ltd,Tamil Nadu,5812,Restaurant,Partnership,Chennai,2023-10-06 00:00:00,ACTIVE,False,1045.04,True
MCH5092,Dubey-Gade,West Bengal,4814,Telecom,Partnership,Kolkata,2023-07-01 00:00:00,ACTIVE,False,730.73,False
MCH4481,Nagi Inc,Maharashtra,5699,Apparel,Partnership,Poona,2023-11-28 12:44:00,ACTIVE,False,2759.79,False
MCH6783,"Deep, Pall and Suri",Uttar Pradesh,5912,Medical / Pharmacy,Individual,Lko,2025-11-28 13:45:00,ACTIVE,False,1131.0,False
MCH7896,Samra LLC,West Bengal,7011,Hotel / Lodging,Private Limited,Kolkata,2023-10-16 00:00:00,SUSPENDED,False,2276.65,True
MCH8600,"KALITA, BAINS AND GANDHI",Delhi,5812,Restaurant,Sole Proprietor,Delhi,2024-07-06 00:00:00,ACTIVE,False,855.0,True
MCH8725,Gala Group,Rajasthan,7011,Hotel / Lodging,Private Limited,Jaipur,2024-08-14 22:49:00,ACTIVE,False,7512.0,True
MCH3280,"Vohra, Bora and Vasa",Maharashtra,5411,Grocery,Private Limited,Pune,2023-10-16 16:01:00,SUSPENDED,False,412.76,False
MCH4809,Viswanathan PLC,West Bengal,7011,Hotel / Lodging,Individual,Kolkata,2023-07-12 14:32:20,ACTIVE,False,1713.6,False
MCH3327,Balay Ltd,Punjab,5912,Medical / Pharmacy,Partnership,Amritsar,2024-06-10 00:00:00,ACTIVE,False,799.92,True
MCH1984,"Lala, Wagle and Bal",Tamil Nadu,5699,Apparel,Partnership,Chennai,2025-01-08 00:00:00,ACTIVE,False,5244.88,False
MCH3824,Chand-Sarna,West Bengal,5812,Restaurant,Sole Proprietor,Kolkata,2025-08-24 00:00:00,ACTIVE,False,733.85,False
MCH2846,"SHA, RAMANATHAN AND KOTA",Rajasthan,5411,Grocery,Individual,Jaipur,2025-09-30 00:00:00,INACTIVE,False,2995.95,True
MCH2576,"Shan,SemandPau",Telangana,5311,Department Store,Partnership,Hyderabad,2023-12-03 00:00:00,ACTIVE,False,472.21,True
MCH3841,"SANDHU, KHOSLA AND GUHA",Karnataka,5999,Misc Retail,Partnership,Bangalore,2024-09-16 00:00:00,INACTIVE,False,2207.18,True
MCH1952,Madan Inc,Tamil Nadu,5942,Book Store,Partnership,Chennai,2024-06-28 00:00:00,INACTIVE,False,1643.17,True
MCH4574,Cherian and Sons,Uttar Pradesh,5311,Department Store,Individual,Lucknow,2024-08-31 00:00:00,ACTIVE,False,789.16,True
MCH5841,Nori Group,Maharashtra,5912,Medical / Pharmacy,Sole Proprietor,Mumbai,2023-01-11 06:18:00,ACTIVE,False,466.44,False
MCH4530,"BHANDARI, RAMAKRISHNAN AND SRINIVASAN",Maharashtra,5812,Restaurant,Partnership,Pune,2023-12-10 00:00:00,ACTIVE,False,669.95,True
MCH1213,Ray LLC,Maharashtra,5912,Medical / Pharmacy,Partnership,Pune,2024-01-07 18:33:52,ACTIVE,False,1556.0,True
MCH5608,raman-behl,Punjab,5812,Restaurant,Individual,Amritsar,2023-10-05 00:00:00,ACTIVE,False,251.88,False
MCH6388,pillai-subramaniam,Punjab,5699,Apparel,Sole Proprietor,Jalandar,2023-04-28 10:55:00,INACTIVE,False,2418.46,True
MCH3755,Hayer and Sons,Maharashtra,5812,Restaurant,Private Limited,Poona,2025-08-02 17:59:03,ACTIVE,False,1098.64,True
MCH8598,"Raghavan, Nadig and Karpe",Maharashtra,5812,Restaurant,Sole Proprietor,Pune,2024-06-16 14:32:56,ACTIVE,False,1385.16,True
MCH4077,Din LLC,Rajasthan,4131,Transportation,Sole Proprietor,Jaipur,2024-09-21 00:00:00,ACTIVE,False,640.73,False
MCH2719,"RANGANATHAN, MALL AND AGGARWAL",Uttar Pradesh,5812,Restaurant,Partnership,Lucknow,2024-05-24 21:02:58,ACTIVE,False,2283.24,False
MCH1004,Pillai-Mohan,Uttar Pradesh,4131,Transportation,Sole Proprietor,Lko,2023-04-08 00:00:00,ACTIVE,False,342.7,True
MCH1275,Kata Group,Uttar Pradesh,7011,Hotel / Lodging,Partnership,Lucknow,2025-09-11 07:33:00,ACTIVE,False,252.53,True
MCH6039,Padmanabhan-Bora,Uttar Pradesh,4814,Telecom,Sole Proprietor,Lucknow,,ACTIVE,False,6727.69,False
MCH5249,Tak Inc,Uttar Pradesh,7011,Hotel / Lodging,Private Limited,Lucknow,2025-03-10 00:00:00,ACTIVE,True,1525.16,False
MCH7876,Yadav-Bansal,Uttar Pradesh,5942,Book Store,Individual,Lucknow,2024-09-22 00:00:00,ACTIVE,True,549.03,False
MCH1725,"Narayanan, Thaker and Sandhu",Rajasthan,5999,Misc Retail,Partnership,Jaipur,2025-02-15 04:37:51,ACTIVE,False,385.5,True
MCH7331,Kala-Loyal,Telangana,5311,Department Store,Sole Proprietor,Hyderabad,2024-05-20 00:00:00,ACTIVE,False,,True
MCH8537,Sunder LLC,Tamil Nadu,4131,Transportation,Private Limited,Chennai,2025-09-16 00:00:00,ACTIVE,False,1072.34,True
MCH6218,chad-bhakta,Tamil Nadu,5411,Grocery,Sole Proprietor,Chennai,2023-12-23 00:00:00,ACTIVE,False,218.0,True
MCH7050,CHAND AND SONS,Karnataka,5912,Medical / Pharmacy,Private Limited,Bangalore,2025-02-04 15:33:07,ACTIVE,False,781.34,True
MCH5701,"Lad, Thakkar and Nazareth",West Bengal,4131,Transportation,Private Limited,Kolkata,,ACTIVE,False,1254.73,True
MCH4287,"Kuruvilla, Chanda and Sood",Punjab,4131,Transportation,Individual,Jalandhar,2025-04-01 00:00:00,ACTIVE,False,1244.04,False
MCH2525,NARAYAN-MALLICK,Punjab,5912,Medical / Pharmacy,Sole Proprietor,Amritsar,2025-03-17 22:22:00,ACTIVE,False,1084.48,False
MCH5842,"Dutt, Trivedi and Dhingra",Punjab,5942,Book Store,Partnership,Amritsar,2024-01-21 11:32:28,ACTIVE,False,182.55,True
MCH5213,Keer-Yadav,Punjab,7011,Hotel / Lodging,Private Limited,Jalandhar,2023-09-04 17:38:00,ACTIVE,False,2157.19,True
MCH9332,Gupta Inc,Maharashtra,5912,Medical / Pharmacy,Private Limited,Pune,2023-09-24 00:00:00,ACTIVE,False,1393.93,False
MCH6651,"CHOUDHRY, SARMA AND SESHADRI",Delhi,7011,Hotel / Lodging,Sole Proprietor,Delhi,2024-10-05 13:55:27,ACTIVE,False,2606.0,True
MCH7521,Boase PLC,West Bengal,4131,Transportation,Sole Proprietor,Kolkata,2026-01-27 00:00:00,ACTIVE,False,880.0,True
MCH7096,Saxena-Kara,Rajasthan,5942,Book Store,Partnership,Jaipur,2025-01-25 02:10:00,ACTIVE,False,1167.73,False
MCH9546,"Mohan, Tak and Dhingra",Punjab,5999,Misc Retail,Sole Proprietor,Amritsar,2024-11-20 10:50:24,ACTIVE,False,1645.26,True
MCH7095,SONI-DUBEY,Maharashtra,5812,Restaurant,Individual,Mumbai,2025-05-01 00:00:00,ACTIVE,False,589.1,False
MCH8889,"Mahal, Edwin and Dasgupta",Maharashtra,5699,Apparel,Sole Proprietor,Poona,2023-03-26 00:00:00,SUSPENDED,True,1329.62,False
MCH4847,Dhillon-Pillay,Uttar Pradesh,7011,Hotel / Lodging,Private Limited,Lucknow,2023-12-10 00:00:00,ACTIVE,False,2178.15,True
MCH3237,Gaba Inc,Delhi,5999,Misc Retail,Sole Proprietor,Delhi,2023-03-06 15:03:00,SUSPENDED,False,,True
MCH4319,"CHAUDHRY, RAJAN AND LAD",Rajasthan,5812,Restaurant,Private Limited,Jaipur,2025-07-13 00:00:00,SUSPENDED,False,1128.44,False
MCH2137,Saran and Sons,Delhi,5699,Apparel,Private Limited,Delhi,2023-11-10 00:00:00,ACTIVE,False,2376.86,False
MCH6219,"Morar, Walla and Behl",Delhi,5912,Medical / Pharmacy,Partnership,Delhi,2024-06-24 00:00:00,ACTIVE,False,4347.57,False
MCH9624,Brar-Chad,Punjab,5311,Department Store,Individual,Amritsar,2025-02-04 00:00:00,SUSPENDED,False,2595.66,True
MCH6299,Pathak-Mukherjee,Delhi,5999,Misc Retail,Individual,Delhi,2025-02-02 00:00:00,ACTIVE,False,256.83,False
MCH6852,Swamy-Srinivas,Tamil Nadu,4814,Telecom,Private Limited,Chennai,,ACTIVE,True,449.44,True
MCH7614,WaliLtd,Maharashtra,5699,Apparel,Individual,Mumbai,2023-07-03 00:00:00,ACTIVE,False,969.0,True
MCH2757,Chhabra-Dugar,West Bengal,5699,Apparel,Sole Proprietor,Kolkata,2025-11-16 00:00:00,ACTIVE,False,1214.2,True
MCH4667,Kapur-Gara,Delhi,5812,Restaurant,Private Limited,Delhi,2025-10-30 17:47:05,ACTIVE,False,1043.72,True
MCH8715,"Raju,LokeandVora",Telangana,5999,Misc Retail,Partnership,Hyderabad,2025-09-14 00:00:00,ACTIVE,False,1332.26,False
MCH9964,Dua Inc,Maharashtra,4131,Transportation,Sole Proprietor,Mumbai,2023-02-06 00:00:00,INACTIVE,False,794.67,False
MCH5447,Chhabra-Bajaj,Telangana,,,Sole Proprietor,Hyderabad,2025-04-08 02:41:21,ACTIVE,False,363.53,True
MCH4928,"NARANG, BEDI AND SACHAR",Punjab,5699,Apparel,Private Limited,Jalandar,2025-09-25 00:00:00,ACTIVE,False,3146.1,False
MCH4398,"BOSE, DHAR AND OZA",Punjab,5812,Restaurant,Individual,Jalandhar,2024-03-06 00:00:00,ACTIVE,False,580.38,True
MCH2997,Mohanty Ltd,Karnataka,7011,Hotel / Lodging,Individual,Bangalore,2024-10-16 00:00:00,ACTIVE,False,2948.35,True
MCH7098,Patla PLC,Rajasthan,4131,Transportation,Individual,Jaipur,2024-11-14 15:07:19,ACTIVE,False,926.0,False
MCH2435,"BADAL, CHADA AND NARANG",Punjab,5699,Apparel,Private Limited,Ludhiana,,ACTIVE,False,2576.23,True
MCH7360,RAJAN-SAHNI,West Bengal,,,Partnership,Kolkata,2023-11-05 00:00:00,INACTIVE,False,1218.43,True
MCH7790,Barman-Roy,Tamil Nadu,5942,Book Store,Sole Proprietor,Chennai,2025-05-28 00:00:00,ACTIVE,False,1525.46,True
MCH1899,Subramaniam-Bedi,Punjab,,,Private Limited,Ludhiana,2025-09-27 00:00:00,ACTIVE,False,,True
MCH7258,"om, swaminathan and ray",Rajasthan,5699,Apparel,Private Limited,Jaipur,2024-07-16 08:10:14,INACTIVE,False,472.89,True
MCH9180,RamaswamyPLC,Maharashtra,5699,Apparel,Individual,Pune,2025-08-08 00:00:00,ACTIVE,True,1761.26,False
MCH6756,Mangal PLC,West Bengal,5812,Restaurant,Individual,Kolkata,2024-12-21 00:00:00,ACTIVE,False,689.85,True
MCH4066,Swaminathan and Sons,Telangana,5311,Department Store,Partnership,Hyderabad,2025-05-24 14:56:00,ACTIVE,False,972.63,False
MCH3199,deshmukh-karnik,Rajasthan,5311,Department Store,Partnership,Jaipur,2023-08-10 00:00:00,ACTIVE,False,2251.19,True
MCH5135,kapoor ltd,Tamil Nadu,5699,Apparel,Partnership,Chennai,2024-02-25 00:00:00,ACTIVE,False,1221.22,True
MCH1894,Setty-Doshi,Karnataka,5812,Restaurant,Partnership,Bangalore,2025-08-11 00:00:00,ACTIVE,False,2961.06,True
MCH9744,Walia Inc,Karnataka,5942,Book Store,Sole Proprietor,Bangalore,2024-06-24 00:00:00,SUSPENDED,False,574.28,True
MCH4325,choudhry llc,Rajasthan,7011,Hotel / Lodging,Private Limited,Jaipur,2023-06-07 00:00:00,INACTIVE,False,,False
MCH1353,Chada and Sons,Rajasthan,4131,Transportation,Partnership,Jaipur,2023-11-25 07:19:00,ACTIVE,False,2641.0,False
MCH6896,Padmanabhan-Purohit,West Bengal,4814,Telecom,Private Limited,Kolkata,2025-09-10 00:00:00,ACTIVE,False,1862.46,True
MCH7953,Deep Group,Maharashtra,5411,Grocery,Sole Proprietor,Mumbai,2025-08-07 00:00:00,ACTIVE,False,1668.75,True
MCH4248,"Bahl, Prashad and Reddy",Uttar Pradesh,5311,Department Store,Sole Proprietor,Lucknow,2025-06-30 00:00:00,ACTIVE,False,4921.5,False
MCH3613,LAD-CHACKO,Rajasthan,4814,Telecom,Private Limited,Jaipur,2025-04-02 00:00:00,ACTIVE,False,466.16,True
MCH6188,"Batta, Choudhary and Bhalla",West Bengal,4131,Transportation,Private Limited,Kolkata,2026-01-09 00:00:00,ACTIVE,False,163.0,True
MCH3598,Kapur-Sahni,Karnataka,4814,Telecom,Private Limited,Bangalore,2024-12-07 15:58:25,ACTIVE,False,7252.05,True
MCH3255,"Shah, Kala and Sarraf",Punjab,7011,Hotel / Lodging,Private Limited,Jalandhar,2024-06-09 00:00:00,ACTIVE,False,807.0,True
MCH3684,Chahal-Reddy,Delhi,,,Partnership,Delhi,,ACTIVE,False,629.48,False
MCH9858,"Memon, Mohanty and Ghosh",Maharashtra,4131,Transportation,Sole Proprietor,Mumbai,2025-12-11 20:43:32,ACTIVE,False,911.0,True
MCH4023,"Dhaliwal, Dugar and Vasa",Tamil Nadu,5942,Book Store,Partnership,Chennai,2023-01-02 00:00:00,ACTIVE,True,2123.31,True
MCH5017,"Datta, Sinha and Pat1a",West Bengal,7011,Hotel / Lodging,Sole Proprietor,Kolkata,2024-11-25 00:00:00,ACTIVE,False,617.0,True
MCH9109,"Som, Mittal and Wable",Punjab,5699,Apparel,Partnership,Amritsar,2024-11-08 00:00:00,ACTIVE,False,553.0,True
MCH2063,Bhavsar Gr0up,Tamil Nadu,4131,Transportation,Private Limited,Chennai,2025-10-10 15:34:00,ACTIVE,False,2405.73,False
MCH7802,Venkatesh LLC,Uttar Pradesh,5912,Medical / Pharmacy,Partnership,Lucknow,2024-04-12 13:06:25,ACTIVE,False,1493.43,True
MCH4022,Varughese-Taneja,Karnataka,5699,Apparel,Individual,Bangalore,2025-12-12 06:48:08,SUSPENDED,False,724.48,True
MCH6163,Mani Ltd,Telangana,5942,Book Store,Partnership,Hyderabad,2025-10-30 00:00:00,ACTIVE,False,2298.3,True
MCH1438,"Memon, Chaudhuri and Choudhry",Punjab,5812,Restaurant,Sole Proprietor,Amritsar,2024-05-17 00:00:00,ACTIVE,False,2393.0,False
MCH7794,Kalita PLC,Delhi,5912,Medical / Pharmacy,Partnership,Delhi,2025-01-05 18:59:00,ACTIVE,False,622.63,True
MCH4947,M0han-Sah0ta,Maharashtra,4131,Transportation,Individual,Mumbai,2025-04-22 00:00:00,ACTIVE,False,1906.18,True
MCH2748,"Banerjee, Wason and Dyal",Maharashtra,5812,Restaurant,Private Limited,Pune,2023-11-16 23:24:41,ACTIVE,False,1037.44,True
MCH7651,Sur Inc,Punjab,5912,Medical / Pharmacy,Sole Proprietor,Jalandhar,2025-07-24 13:48:53,ACTIVE,False,1138.07,True
MCH3093,"DUBE, VENKATESH AND JHA",West Bengal,5999,Misc Retail,Private Limited,Kolkata,2024-10-22 10:22:00,ACTIVE,False,1107.0,True
MCH1494,Joshi-Bala,Maharashtra,5311,Department Store,Sole Proprietor,Mumbai,2023-12-07 00:00:00,ACTIVE,False,997.33,True
MCH2548,ANNE LLC,West Bengal,5812,Restaurant,Partnership,Kolkata,2024-03-28 00:00:00,ACTIVE,False,2367.01,False
MCH7306,Devi-Narang,Delhi,4131,Transportation,Individual,Delhi,2024-10-20 05:44:44,ACTIVE,False,539.76,True
MCH3983,"Magar, Tara and Gera",Punjab,5912,Medical / Pharmacy,Sole Proprietor,Amritsar,2024-12-15 02:44:24,ACTIVE,False,511.0,True
MCH4587,Karnik and Sons,Rajasthan,5311,Department Store,Partnership,Jaipur,2025-02-07 00:00:00,ACTIVE,False,2493.1,False
MCH3555,Chaudhari-Dutta,West Bengal,5311,Department Store,Partnership,Kolkata,2023-03-31 00:00:00,ACTIVE,False,712.21,True
MCH8994,Shukla-Manne,West Bengal,,,Partnership,Kolkata,2025-11-22 15:26:14,ACTIVE,False,2951.22,True
MCH3240,"roy, dash and bobal",Maharashtra,5411,Grocery,Partnership,Pune,2023-11-13 00:00:00,ACTIVE,False,1077.02,True
MCH1417,"sekhon, parsa and bandi",Maharashtra,4814,Telecom,Sole Proprietor,Mumbai,2026-01-26 00:00:00,ACTIVE,False,1501.66,False
MCH4322,Patla PLC,Maharashtra,4814,Telecom,Private Limited,Pune,2025-10-17 00:00:00,ACTIVE,False,274.0,True
MCH1130,"K0thari, Singh and Sura",Punjab,5311,Department Store,Sole Proprietor,Ldh,2025-09-20 00:31:00,ACTIVE,False,3514.91,False
MCH5559,Muni-Raval,Punjab,5411,Grocery,Private Limited,Jalandhar,2026-01-21 00:00:00,ACTIVE,False,723.26,False
MCH5695,Divan Inc,Telangana,5699,Apparel,Individual,Hyderabad,2025-08-20 19:03:23,ACTIVE,False,,True
MCH4475,"Ray, Kulkarni and Suresh",Punjab,5311,Department Store,Private Limited,Ludhiana,2024-03-03 00:00:00,ACTIVE,False,3417.23,True
MCH8410,Kade LLC,Uttar Pradesh,5411,Grocery,Partnership,Lko,2024-11-08 00:00:00,ACTIVE,False,893.08,True
MCH5478,"Prashad, Tripathi and Bala",Rajasthan,4814,Telecom,Private Limited,Jaipur,2024-06-14 00:00:00,ACTIVE,False,3789.33,True
MCH1616,"Suresh, Borra and Ganesh",Tamil Nadu,4814,Telecom,Individual,Chennai,2023-11-10 00:00:00,ACTIVE,False,2818.0,False
MCH5237,Deep-Raja,Maharashtra,5999,Misc Retail,Individual,Mumbai,2025-02-13 16:43:39,ACTIVE,False,986.24,True
